,0,1,2,3
10,gdb9_21261,-44.17230813042775 kJ/mol,"[Vec3(x=-0.7269601153605585, y=-2.2302180305700574, z=1.317341517456272), Vec3(x=0.3143675419119205, y=-1.7839552335345417, z=-0.4968025225168162), Vec3(x=0.9235141924503694, y=-0.7109207773551987, z=-1.659676970743817), Vec3(x=-1.016703204204191, y=1.3759806734821716, z=1.7667273379514654), Vec3(x=0.16411086331257252, y=1.373569993177739, z=-0.29878686221343287), Vec3(x=-0.35939144311213056, y=0.9505088314145951, z=0.6321690971487328), Vec3(x=0.4726514474947692, y=0.6425131907648165, z=-0.8415979561870586), Vec3(x=-0.07950800340087483, y=1.2905466222037774, z=0.08645783307514421), Vec3(x=-1.9772616134068368, y=-1.433094857479734, z=-1.6875896732584579), Vec3(x=2.479692230509724, y=-1.4001095680008646, z=0.8433399355132831), Vec3(x=0.10430012114758824, y=2.278212943614678, z=-0.20332169155515345), Vec3(x=-0.6635174819203931, y=0.812781221260849, z=1.146215759486159), Vec3(x=0.36474244926018073, y=-1.1657444370785157, z=-0.6044880827132104)] kJ/(nm mol)","[Vec3(x=-0.421380256734599, y=-1.068109875656642, z=0.7621707806489155), Vec3(x=0.033060820191835205, y=-0.8154196194251426, z=-0.01645599453368618), Vec3(x=0.6559785240586109, y=0.1601907201905135, z=-1.1972482660523838), Vec3(x=-0.8375347665385391, y=0.48783814060044506, z=1.4583416679522543), Vec3(x=0.052480900659922725, y=1.5475664024463782, z=-0.1035731277595886), Vec3(x=-0.19586687212850507, y=0.2433984579209607, z=0.35799544961858487), Vec3(x=0.5622393609443961, y=0.7774372737671946, z=-1.0071118276123627), Vec3(x=-0.10516374934348782, y=0.8296206677065356, z=0.1415216041800207), Vec3(x=-1.2331171835917871, y=-0.7275260059231115, z=-1.1936880241016468), Vec3(x=1.6663229844433518, y=-0.7061159927100848, z=0.45220404868232755), Vec3(x=-0.23327275673784698, y=1.3094029223346553, z=0.40657440912590204), Vec3(x=-0.3508150586442351, y=-0.6904676940277632, z=0.6168190453999536), Vec3(x=0.4070701991878458, y=-1.347823026618613, z=-0.677540228805185)] kJ/(nm mol)"
11,gdb9_21262,-46.20820087507011 kJ/mol,"[Vec3(x=-0.43643877370678297, y=0.45389556313446633, z=0.7630752680476292), Vec3(x=-0.5439522155543131, y=-1.2864951947982775, z=0.9602101433288794), Vec3(x=-1.1219483186101087, y=1.1168574628599686, z=1.951698310836946), Vec3(x=1.1173183656955956, y=-1.8396238516009316, z=-1.9482399466979672), Vec3(x=0.5349107857280018, y=0.41599337185247265, z=-0.9415971655141959), Vec3(x=0.03845650933609335, y=-1.0509019300945397, z=-0.04398420997746655), Vec3(x=0.4442232615172088, y=3.9044781312161945, z=-0.8462803500983114), Vec3(x=-0.45871889220119044, y=-1.0715879530949621, z=0.802549908571649), Vec3(x=0.3974091381759095, y=0.070448079768199, z=0.20890626796409695), Vec3(x=-0.37252178962850024, y=0.07125575696722919, z=-0.23183099866934498), Vec3(x=-0.1269514626494299, y=1.9673131378785431, z=0.19820224191834157), Vec3(x=0.0656210458843951, y=0.3897971925301107, z=-0.10687557450773966), Vec3(x=0.4626138036851586, y=-3.14142952819968, z=-0.7657695110101557)] kJ/(nm mol)","[Vec3(x=-0.8224841855577854, y=0.8983944758606057, z=1.442392404122998), Vec3(x=-0.6608834708335749, y=-1.5649509903164187, z=1.1685149617214705), Vec3(x=-2.301952167380051, y=1.3872017203997444, z=4.021614516082792), Vec3(x=1.194137904045057, y=-1.358317443673986, z=-2.089268940517954), Vec3(x=-0.006795876660740774, y=-0.2184060338810241, z=0.02307971363051209), Vec3(x=-0.5953779238321388, y=0.3342639646117789, z=1.0569571753216849), Vec3(x=0.6450032863109527, y=3.9413148301910894, z=-1.20363786391826), Vec3(x=-0.134736436595432, y=0.9525837780562085, z=0.2010536193665473), Vec3(x=1.7538564308633253, y=-1.1839416953651227, z=-0.25564524775797537), Vec3(x=-0.6536354679761125, y=-1.1929060840989258, z=-1.6285487993752685), Vec3(x=-0.353677504569454, y=0.5665572989385357, z=0.6158458436415017), Vec3(x=-0.07878633438700788, y=0.7884910826168152, z=0.1446342745440674), Vec3(x=2.0153268589920224, y=-3.3502794197120522, z=-3.496995471559522)] kJ/(nm mol)"
12,gdb9_21263,-37.145946807541634 kJ/mol,"[Vec3(x=-0.11896351332392996, y=-1.008959128874821, z=0.7173024899200371), Vec3(x=0.1753317744358469, y=-3.8046266605964547, z=1.1335726958897112), Vec3(x=-1.3178142755670024, y=-0.21133682698109624, z=3.231911072169396), Vec3(x=0.5785135722489372, y=-0.3631899865238495, z=-1.2403994212018006), Vec3(x=-0.5121499526113453, y=0.3866645226235903, z=1.1322262743361762), Vec3(x=-0.3198588366667572, y=1.4184086378054133, z=0.26523579081709414), Vec3(x=0.31096076992686505, y=-0.8188066954502915, z=-0.4312194579682398), Vec3(x=0.10592889164708907, y=-0.1742530344092934, z=-0.18657872766077332), Vec3(x=0.12231035156693792, y=0.07516324192040535, z=-0.4767271356975762), Vec3(x=0.8717804559771847, y=-0.21856466546425324, z=-1.888910373990516), Vec3(x=0.15148127892235141, y=0.16876882503220259, z=-0.42908118935559614), Vec3(x=-0.6657293044846924, y=0.6103671978790359, z=1.3866260200151643), Vec3(x=2.528244709866982, y=3.290006781136542, z=-0.1610608129821145), Vec3(x=-2.546818181604383, y=2.4230118626976296, z=-2.2625482111151456), Vec3(x=0.6367964753740587, y=-1.7727033042319356, z=-0.7903294628521635)] kJ/(nm mol)","[Vec3(x=-0.09319345838075144, y=-0.7668301365690091, z=0.5501578639409885), Vec3(x=0.07112828688812556, y=-3.6095525843380756, z=1.3048228091736291), Vec3(x=-0.44727696738414124, y=-0.5069497629638136, z=1.2370945310960906), Vec3(x=0.26056452061942537, y=-0.6011905267838245, z=-0.3535987415536965), Vec3(x=-0.28624959311562037, y=-0.29288147534188624, z=0.8824302400271122), Vec3(x=-0.014459282642143023, y=-0.3430233049043565, z=0.26262870171238717), Vec3(x=0.1147926249826412, y=-0.5396076885686734, z=-0.0816252173608234), Vec3(x=0.12532423326890907, y=0.2804771263820989, z=-0.42485713347588216), Vec3(x=0.12933810728825534, y=-0.009460185041945124, z=-0.6688184546590037), Vec3(x=0.746368344882133, y=0.18011827596212182, z=-1.7542804036951622), Vec3(x=0.3029949905751437, y=0.11055675089555361, z=-0.5622945793460588), Vec3(x=-0.6392969884780513, y=2.0560693822690936, z=0.6899254553211165), Vec3(x=1.2907699229593543, y=2.8761803292389594, z=0.38059594502865224), Vec3(x=-1.9652935241835436, y=2.336035293637277, z=-0.9811054059858542), Vec3(x=0.40448842509234595, y=-1.1699448615363828, z=-0.48107465654953785)] kJ/(nm mol)"
13,gdb9_21264,-28.15459606165055 kJ/mol,"[Vec3(x=0.6108629442327995, y=-0.983130800861943, z=-0.006025440097831236), Vec3(x=1.936448982221524, y=-2.382704635332111, z=-0.015002575784169525), Vec3(x=-0.9361771318298793, y=-0.5479550133438238, z=0.01080638577847326), Vec3(x=1.799554181180497, y=0.5557449602499087, z=-0.006266813668986959), Vec3(x=-1.4843941666815397, y=-2.07976623791329, z=-0.0007296287756621833), Vec3(x=-0.561734582032912, y=0.20725398276546692, z=-0.004876496047837631), Vec3(x=-2.3731981525273866, y=-1.05932160545035, z=0.013642264744540777), Vec3(x=0.010260357313399027, y=1.3296931642497896, z=0.0025715246097803846), Vec3(x=-1.7347271315363813, y=3.535390538242332, z=0.008393298101563751), Vec3(x=1.5736156986531826, y=0.07208771345671572, z=1.360812289075028), Vec3(x=1.5768831719911693, y=0.09036727944614675, z=-1.3733154312264695), Vec3(x=-0.41746888540668436, y=1.262349714396933, z=0.009989409545424793)] kJ/(nm mol)","[Vec3(x=0.5734478667055427, y=-1.3599437474333484, z=-0.006526989928040905), Vec3(x=0.5708426606137458, y=-4.110402537287005, z=-0.010218496502987978), Vec3(x=3.147733429521338, y=2.0119837830529264, z=-0.015239701973276176), Vec3(x=-1.8177563169754762, y=-0.16288321936633565, z=0.023310941127005602), Vec3(x=1.9023501146463424, y=1.2288364081759084, z=-0.01902994915449066), Vec3(x=-0.8707761136332905, y=0.06003632489531219, z=-0.0018464159351323506), Vec3(x=-1.6388675919430824, y=-0.8799115794059773, z=0.00784622683238756), Vec3(x=-1.3143728519612168, y=-1.290614236421547, z=0.004883224145268206), Vec3(x=-2.5756540299754107, y=2.6833944159317173, z=0.012077443302951352), Vec3(x=1.4264556648418445, y=0.28456608080818135, z=1.9867825936930252), Vec3(x=1.4207862712706518, y=0.3065439203738194, z=-1.994889111354201), Vec3(x=-0.8241891031108324, y=1.2283933137927505, z=0.012850286038902675)] kJ/(nm mol)"
14,gdb9_21265,-38.90748437667999 kJ/mol,"[Vec3(x=0.3026501276688691, y=-0.6498426899287253, z=-0.5384106489655593), Vec3(x=0.20978860380026276, y=-0.4369910580626879, z=-0.3674660755143293), Vec3(x=-0.35239282036047825, y=-0.01939852974828682, z=0.5971055971397163), Vec3(x=0.7040109209223715, y=0.9699660343660526, z=-1.3211424640318796), Vec3(x=0.7454250035473251, y=1.0870822494613606, z=-1.3129196025709575), Vec3(x=-0.06622437591015995, y=0.36002142693800465, z=0.13174609913880886), Vec3(x=0.13431905516499398, y=-0.37709734944223783, z=-0.24228946336272372), Vec3(x=-0.32579519488167463, y=-2.1644340421653396, z=0.5695058035863596), Vec3(x=-0.4779629954224003, y=1.5854536856407329, z=0.9321616364754561), Vec3(x=-0.5078606193822495, y=1.569957421121071, z=0.9147903692016737), Vec3(x=0.8314370717920703, y=-0.32535117590911256, z=-1.5113791736732907), Vec3(x=0.3401597763428299, y=1.1319598756616074, z=-0.6368787453214395), Vec3(x=1.3415802170392652, y=2.2015437307899504, z=-2.4263875439966966), Vec3(x=-2.7440051257688056, y=-0.761997999855911, z=1.098190697238831), Vec3(x=0.537505581450032, y=-0.8158607322621023, z=2.901547981711234), Vec3(x=-0.6726678893477445, y=-3.355069974412025, z=1.2117912006697154)] kJ/(nm mol)","[Vec3(x=0.4222249928656012, y=-0.4366843809138423, z=-0.7588731187771174), Vec3(x=-0.8263482126257031, y=0.06900341883306282, z=1.5245486808854736), Vec3(x=-1.2714250216353093, y=-1.5814556072608639, z=2.277995711829817), Vec3(x=0.7371620214427139, y=2.4963212841252016, z=-1.3571308638332766), Vec3(x=0.7743875744168633, y=-0.001499689176711172, z=-1.3934781281981827), Vec3(x=0.06792986949816537, y=0.5261106844203027, z=-0.10667803298869671), Vec3(x=1.2768545522931873, y=-0.8246873854338332, z=-2.341145942942248), Vec3(x=-0.6756362384509487, y=-1.8681609930188472, z=1.216986848943236), Vec3(x=1.279337097575084, y=1.9050706386587901, z=1.108629394389876), Vec3(x=-1.6045760726899019, y=1.9067041710737733, z=-0.47115841524071556), Vec3(x=0.182395842237689, y=0.7933001722421169, z=-0.3169900991426564), Vec3(x=0.15420448943561382, y=1.4001484701643818, z=-0.2971404251908325), Vec3(x=1.3819390004991714, y=-0.16912407292647913, z=-2.5117345620273994), Vec3(x=-1.559788586168919, y=-1.7712882176488414, z=1.7092912940388278), Vec3(x=-0.6168894180132458, y=-1.8140382849544192, z=2.228966427444628), Vec3(x=0.2782160691816671, y=-0.6297166319050618, z=-0.5120863850044035)] kJ/(nm mol)"
15,gdb9_21266,-69.4824044535418 kJ/mol,"[Vec3(x=-0.5315140303538755, y=1.023258971287209, z=-0.256891382099095), Vec3(x=-4.089137805756877, y=0.7506627068664784, z=0.536750123171231), Vec3(x=1.0199409639967598, y=3.985212418807862, z=-1.04843095401786), Vec3(x=-0.5678489516118361, y=-0.7721197155062782, z=-0.14339419627091532), Vec3(x=-0.9920470029972108, y=-0.4129061612020166, z=-0.1278064256952517), Vec3(x=3.131766463583972, y=1.5132865919833876, z=-0.5472788100203303), Vec3(x=-1.569372939252986, y=-2.8460723848058933, z=0.9258491582225332), Vec3(x=-2.2147880587522195, y=-0.9675148870146586, z=-1.1781240945576883), Vec3(x=0.12904831461518285, y=-3.6786659590387387, z=0.7835341337177493), Vec3(x=0.4606133899976186, y=2.5625207238129484, z=0.8668205168047223), Vec3(x=-0.5889528822046053, y=0.380527279561683, z=-1.3555081381597276), Vec3(x=1.9819140736817076, y=0.7277511411138562, z=-0.7501784462379759), Vec3(x=1.723364275080371, y=-0.7058272622345783, z=1.2799151312616184), Vec3(x=2.0455933363195413, y=-0.4091292752374329, z=0.8753677722204998), Vec3(x=0.061442788163731166, y=-1.150782009438558, z=0.1395190353370026)] kJ/(nm mol)","[Vec3(x=0.5506609883670279, y=-0.44640129557028274, z=-0.41929040910910587), Vec3(x=-0.010858320912944919, y=-1.4471872691430008, z=0.7517637425163741), Vec3(x=0.38051059963004263, y=-0.14028274136614982, z=-0.9563977147489808), Vec3(x=0.6020008957494838, y=-0.1052148023867403, z=-0.13619366750258433), Vec3(x=-0.2634957920766041, y=0.04372630744642958, z=1.6950460151824136), Vec3(x=4.4004620472344556, y=0.7540246604135916, z=1.4473285448647248), Vec3(x=-1.4613514855308836, y=0.8697465160578304, z=-1.1558906257127992), Vec3(x=-0.11272033798425696, y=-0.7953084234090966, z=1.6770528586242825), Vec3(x=1.0952692064569327, y=4.8538414879583875, z=1.7317154130531982), Vec3(x=-0.0995781089205785, y=-0.04192877990573152, z=-1.5447647747196758), Vec3(x=-3.6987733490927006, y=-2.6168958494686017, z=-0.5754447005156038), Vec3(x=0.16646678472312715, y=0.8570138975745039, z=-0.5196036083212567), Vec3(x=1.7270646375884127, y=0.366394915595734, z=0.19113719046286182), Vec3(x=-2.1886061596727586, y=0.35381114020196947, z=-0.9233780744221463), Vec3(x=-1.087051605558969, y=-2.505335234046356, z=-1.2630810837213033)] kJ/(nm mol)"
16,gdb9_21267,-66.47343562321385 kJ/mol,"[Vec3(x=-0.213303836368965, y=-0.14276742351162852, z=0.38919767465166544), Vec3(x=-0.21781586637242611, y=2.9414938589510484, z=0.17658439615917132), Vec3(x=0.5090115726935664, y=-0.7729480286228636, z=-0.809037123882149), Vec3(x=0.022089000396334768, y=-1.5925369595653365, z=0.15583013172260962), Vec3(x=1.0859144909186966, y=0.4312527965514903, z=-2.0336576602667265), Vec3(x=-0.8100384768974678, y=-2.402176562135594, z=1.6895223082425304), Vec3(x=-0.35455237134158324, y=3.11366835832348, z=0.3638735748600226), Vec3(x=-0.6177458285416719, y=-1.2774032670045017, z=1.2582061869206882), Vec3(x=1.0596336602948924, y=-2.2884767431152504, z=0.20070915939623646), Vec3(x=-0.5714019777638608, y=-2.410716700813886, z=-0.6966472185838359), Vec3(x=-0.8875848193013955, y=0.14353657284708632, z=1.5799958839395734), Vec3(x=0.6843829022116239, y=0.037012572965295476, z=-1.2068411021192276), Vec3(x=-0.20758029914579623, y=1.246870403479619, z=0.2102787054132449), Vec3(x=0.5189784977776384, y=2.9730704818501863, z=-1.278074521098688)] kJ/(nm mol)","[Vec3(x=-0.09841384627867455, y=-0.4366103495320459, z=0.20779416387820504), Vec3(x=-0.5164840141196052, y=-0.018083669413499592, z=1.0079452820539245), Vec3(x=-1.4839281512153093, y=1.8916339757565765, z=2.576580547698768), Vec3(x=-0.27299530857135323, y=0.09837543617470601, z=0.5275167456122176), Vec3(x=0.8127885903121808, y=0.618860204620546, z=-1.5615142458551645), Vec3(x=-0.8869153591283379, y=2.4766015750644783, z=1.365401598136998), Vec3(x=0.41595713543590307, y=-1.0843590240613707, z=-0.6398598517034202), Vec3(x=-0.49768480629882106, y=2.2014187432301924, z=0.7025235325484971), Vec3(x=0.1964903354511991, y=-2.083680934560819, z=-0.48915576434875874), Vec3(x=0.4538942551066789, y=-2.100752468089965, z=-0.3538717573482746), Vec3(x=-0.027818245883578285, y=-0.06292497412341724, z=0.03238090824329376), Vec3(x=0.5351098092975235, y=-0.7235345837900411, z=-0.8648233802984464), Vec3(x=1.1130628979066728, y=-1.158497365436304, z=-1.9619878800525754), Vec3(x=0.2569364695669947, y=0.38156297090444014, z=-0.5489380047971508)] kJ/(nm mol)"
17,gdb9_21268,-18.441714681639425 kJ/mol,"[Vec3(x=-0.5678462858918611, y=-0.5526045108615847, z=1.0339970428547725), Vec3(x=0.8243371622172901, y=-1.8718762576922927, z=-1.5213902953524894), Vec3(x=0.04461744655043276, y=-0.1952063794589094, z=-0.07803298739804632), Vec3(x=0.3737050369373378, y=-0.3574755059404424, z=-0.6941368620183539), Vec3(x=0.2943704319024931, y=0.06477616551038778, z=-0.5286355083764818), Vec3(x=-0.6315392314857391, y=-0.9248491753370018, z=1.1486612821718296), Vec3(x=0.6959295598062027, y=-0.893594032950972, z=-1.2787758574167043), Vec3(x=0.6672935388233157, y=0.8855261341663692, z=-1.2157097933550602), Vec3(x=-0.30996763581156017, y=0.485024615539114, z=-0.026220824819334965), Vec3(x=0.19133083097058012, y=0.4840456215536548, z=0.24549600501950053), Vec3(x=-0.09961145508162161, y=0.8234107649601832, z=0.18214649848562736), Vec3(x=-0.7440832558621366, y=1.2998039804696546, z=1.374057034121222), Vec3(x=-1.8775939191550908, y=0.14955068389548032, z=-1.7736983514369222), Vec3(x=2.50893428963536, y=0.14574769849596692, z=0.6361659898027909), Vec3(x=-1.3698876000186928, y=0.4577005281178934, z=2.496075197205826)] kJ/(nm mol)","[Vec3(x=-0.054317641681500106, y=-1.169205424325753, z=0.0903207132406818), Vec3(x=0.2939543750981386, y=1.140839587504047, z=-0.5297307095826227), Vec3(x=1.80914183396942, y=-1.0004293183769732, z=-3.3216878526695837), Vec3(x=-0.6533657410440412, y=-2.3180387651639194, z=1.1855951854823275), Vec3(x=0.9742265048201872, y=-0.41034704527415755, z=-1.781104088513672), Vec3(x=-0.3063191575790949, y=-0.8053915641963698, z=0.5553687284919029), Vec3(x=-0.35922557967507807, y=3.2792659421149892, z=0.6772390714024752), Vec3(x=2.0918505922668977, y=-3.372518009514735, z=-3.8371460059503875), Vec3(x=-1.0635711862988002, y=0.4488428582231645, z=0.5368992272483943), Vec3(x=0.12476151734584562, y=0.44641645155925325, z=1.182902467478975), Vec3(x=-0.12107616770213081, y=1.5452085206431976, z=0.226690227271229), Vec3(x=-1.0615516460292866, y=0.6707662634195444, z=1.9497110789563123), Vec3(x=-1.4502688342071979, y=0.5235835152295181, z=-1.023195067366501), Vec3(x=1.6413007596329892, y=0.5222204573241704, z=0.6832131001257089), Vec3(x=-1.8655394501018314, y=0.49878557715960614, z=3.40492362636175)] kJ/(nm mol)"
18,gdb9_21269,-44.86466068055472 kJ/mol,"[Vec3(x=-0.11322352200273933, y=0.020172885651092543, z=-0.0768834689482798), Vec3(x=0.36678913349442155, y=-0.5907521497651942, z=-0.6904938069827757), Vec3(x=1.1622697869097465, y=0.25573673318695, z=1.086948533773148), Vec3(x=0.7596028909579218, y=-1.3634229910750264, z=-1.468755287889083), Vec3(x=-0.09313003169833678, y=0.7856997267671773, z=-0.5996512989332141), Vec3(x=-0.1773661495047918, y=0.7258686938876053, z=0.6807745430096261), Vec3(x=-2.1719903882106166, y=-0.7731366097611954, z=-0.03298979830930193), Vec3(x=1.1486731177559477, y=0.8075422959439038, z=-0.532276204844436), Vec3(x=-0.08603030179659577, y=-0.6853154035193789, z=0.08408663934946281), Vec3(x=-0.22153807607204357, y=0.5157523885247599, z=0.36173742850888146), Vec3(x=-0.40062657824008596, y=0.8464985109094094, z=-0.5249208092817845), Vec3(x=0.16309698040166154, y=-0.7018737712821945, z=1.2810997871504382), Vec3(x=0.2458180815123967, y=-0.14249191688821838, z=-0.2943613980804969), Vec3(x=-0.5822448077040008, y=0.29988331482158515, z=0.7256880835257675)] kJ/(nm mol)","[Vec3(x=-0.7523795335371091, y=-0.3637738844316303, z=0.17237514423629108), Vec3(x=1.342594721743012, y=-1.4896143270131006, z=-1.6712820975494012), Vec3(x=-1.4087335417848408, y=2.6487660170876097, z=1.0476430743591854), Vec3(x=2.638583183896287, y=-3.748377502862809, z=-1.9514894606021134), Vec3(x=-1.2801470738359626, y=1.8109166340229734, z=-0.19103935848856457), Vec3(x=-0.08075087191606656, y=1.9771183867384252, z=1.312365256451323), Vec3(x=-0.3464893904278483, y=-2.57883369841835, z=-1.0267806605161596), Vec3(x=0.7647549743691968, y=1.3881160502124033, z=0.2793066585081423), Vec3(x=0.13238477212234834, y=-0.5403739941058916, z=-0.24371252068502258), Vec3(x=-0.5787326480616777, y=0.6952233649551331, z=1.137159633806565), Vec3(x=0.4415457658776418, y=-0.6532399677045291, z=0.2569200212655698), Vec3(x=-1.249600030431992, y=0.10083357679069138, z=0.20634816448925142), Vec3(x=-0.08735217545643081, y=-0.4994053802841023, z=0.035751584880642895), Vec3(x=0.4643170790716482, y=1.2526523544078145, z=0.6364346045477731)] kJ/(nm mol)"
19,gdb9_21270,-41.112062832472134 kJ/mol,"[Vec3(x=0.22588120964035863, y=-0.2780526977684481, z=-0.3850716028044392), Vec3(x=-0.09473519611763948, y=0.7814879938523518, z=0.11395977247627798), Vec3(x=1.8624722346886529, y=0.7993591206120527, z=-3.4941813730395097), Vec3(x=0.2675532502802582, y=-0.8532988662482239, z=-0.40090702118499166), Vec3(x=1.6650829585883358, y=-1.0075984715285955, z=-2.9716600733425196), Vec3(x=0.6681159388617885, y=1.3387939718773794, z=-1.3679331931338083), Vec3(x=-1.6953893416862513, y=0.4012006163906108, z=3.080785401985864), Vec3(x=-0.30641979197415026, y=-0.6314792309941595, z=0.6312739781848222), Vec3(x=-1.018408635034211, y=0.6459118203701024, z=1.594550256400872), Vec3(x=-0.8380519061678751, y=0.6407122816115987, z=1.6882412834761897), Vec3(x=0.3767715523398789, y=-1.120726903085302, z=-0.596242709828859), Vec3(x=-0.3091033606638405, y=-0.18257028034949485, z=0.5906633848536558), Vec3(x=-0.8037540115942647, y=-0.5337956215247459, z=1.5164608607998389)] kJ/(nm mol)","[Vec3(x=-0.5612365162596475, y=-0.8782919167158241, z=1.1160467890973136), Vec3(x=-1.551974516889075, y=0.6855987793786653, z=2.8004824269496567), Vec3(x=-0.04914511640924957, y=0.040239758376173995, z=0.09734168813884025), Vec3(x=0.8516206651334244, y=-1.797048004807266, z=-1.3855508656346274), Vec3(x=0.3219904583883775, y=-0.7978972664005894, z=-0.5167709866819905), Vec3(x=0.021000493987195057, y=1.9952417526618262, z=-0.24580396574845764), Vec3(x=-1.15704668449726, y=1.5004018530252097, z=1.9839886167890128), Vec3(x=-0.8309558222330793, y=2.323178832975344, z=1.3000200698257345), Vec3(x=-1.0868921239983218, y=0.3120383116184229, z=-0.2514504723456845), Vec3(x=0.7710412162069034, y=0.4064676710478565, z=0.7523882683802583), Vec3(x=-0.4639397008862689, y=-0.8418106028961168, z=0.9312938944632734), Vec3(x=2.1781133767316163, y=-2.7514417803300972, z=-3.7286216816040394), Vec3(x=1.5574257012371504, y=-0.196676911096489, z=-2.85336855000088)] kJ/(nm mol)"
20,gdb9_21271,-40.50243799906555 kJ/mol,"[Vec3(x=-1.8642308974849247, y=-0.2706068820813812, z=2.90749112811789), Vec3(x=-0.9417988990894912, y=0.061364817376329484, z=1.4493871890190917), Vec3(x=0.24985743884434441, y=4.466751493233346, z=-0.1248671527336569), Vec3(x=0.060326262694502475, y=-0.2523813216167099, z=-0.2727644886228404), Vec3(x=-0.9441825896781495, y=1.6434527619044275, z=1.5895551377315087), Vec3(x=-0.517656785233326, y=0.7857001445845562, z=0.8585449874477042), Vec3(x=1.3299884364811803, y=1.331642938111969, z=-2.0077967473081486), Vec3(x=-0.02755157098332006, y=-0.8707523468848208, z=0.0017576038848829967), Vec3(x=1.0331374867835947, y=-2.7177096782650674, z=-2.181644987869557), Vec3(x=1.3311151175070925, y=-2.704597864830303, z=-1.8860991261417723), Vec3(x=-0.49953064831937155, y=0.9516608344415767, z=0.9302300711935985), Vec3(x=3.017913303933433, y=-0.2849581992569057, z=1.3082524992823537), Vec3(x=0.20802566967088687, y=-2.1167402407088147, z=-0.40787806496999224), Vec3(x=-2.4354967253034943, y=-0.022830702839080175, z=-2.1642176400953304)] kJ/(nm mol)","[Vec3(x=1.048286900409121, y=-1.9666469128368291, z=-1.7511295093148647), Vec3(x=-0.383157176683369, y=-0.04375259608718807, z=0.5565704289031714), Vec3(x=0.4624361532970056, y=1.356751761976227, z=-0.6684475036172444), Vec3(x=0.2479560376704093, y=0.5844929205113658, z=-0.4708823446936563), Vec3(x=-1.1833059515269184, y=1.318444929095321, z=1.8755656145682877), Vec3(x=-0.3192654988880861, y=1.378898569516732, z=0.606524575515504), Vec3(x=0.6054955304925045, y=-0.009644801464297359, z=-0.9256755639384835), Vec3(x=0.6796486767761696, y=0.5620793832611604, z=-1.0087035844503074), Vec3(x=-0.3751086717200729, y=-1.8714049064869158, z=-0.7247616068926703), Vec3(x=0.6401352287913866, y=-1.8879586935100932, z=0.0271458648228613), Vec3(x=-1.0137674490980029, y=1.066130189544701, z=1.7523271136433785), Vec3(x=2.464734158650012, y=-0.1321202162065198, z=1.230780647217756), Vec3(x=-0.7524345595338708, y=-0.4310558217816727, z=1.1927666228511598), Vec3(x=-2.1216517097062955, y=0.07578810181649942, z=-1.6920743173135975)] kJ/(nm mol)"
